,X,date,store_nbr,item_nbr,units,tmax,tmin,tavg,depart,dewpoint,wetbulb,heat,cool,sunrise,sunset,snowfall,perciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,RA,FZ,FG,BR,UP,MI,SN,HZ,VC,TS,DZ,BL,BC,DU,SQ,PL,FU,GR,GS,SG,PR,FG2,is_weekend,is_holiday,is_holiday_weekday,is_holiday_weekend,spring,summer,fall
1708,2269292,2013-04-04,32,9,28,66,32,49,0,25,40,16,0,0,0,0,0.0,24.28,30.04,4.4,15,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1709,2269302,2013-04-04,32,19,2,66,32,49,0,25,40,16,0,0,0,0,0.0,24.28,30.04,4.4,15,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1710,2269328,2013-04-04,32,45,32,66,32,49,0,25,40,16,0,0,0,0,0.0,24.28,30.04,4.4,15,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1711,2269341,2013-04-04,32,58,1,66,32,49,0,25,40,16,0,0,0,0,0.0,24.28,30.04,4.4,15,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1712,2272955,2013-04-05,32,9,55,71,45,58,0,22,42,7,0,0,0,0,0.0,24.08,29.74,4.1,26,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1713,2272965,2013-04-05,32,19,2,71,45,58,0,22,42,7,0,0,0,0,0.0,24.08,29.74,4.1,26,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1714,2272991,2013-04-05,32,45,36,71,45,58,0,22,42,7,0,0,0,0,0.0,24.08,29.74,4.1,26,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1715,2273004,2013-04-05,32,58,6,71,45,58,0,22,42,7,0,0,0,0,0.0,24.08,29.74,4.1,26,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1716,2276840,2013-04-06,32,9,15,61,40,51,0,23,39,14,0,0,0,0,0.0,24.13,29.82,2.5,4,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1717,2276850,2013-04-06,32,19,1,61,40,51,0,23,39,14,0,0,0,0,0.0,24.13,29.82,2.5,4,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1718,2276876,2013-04-06,32,45,55,61,40,51,0,23,39,14,0,0,0,0,0.0,24.13,29.82,2.5,4,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1719,2276917,2013-04-06,32,86,1,61,40,51,0,23,39,14,0,0,0,0,0.0,24.13,29.82,2.5,4,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1720,2280836,2013-04-07,32,9,29,62,37,50,0,26,39,15,0,0,0,0,0.0,24.0,29.7,2.0,25,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1721,2280846,2013-04-07,32,19,1,62,37,50,0,26,39,15,0,0,0,0,0.0,24.0,29.7,2.0,25,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1722,2280872,2013-04-07,32,45,95,62,37,50,0,26,39,15,0,0,0,0,0.0,24.0,29.7,2.0,25,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1723,2284943,2013-04-08,32,9,96,70,22,46,0,25,37,19,0,0,0,0,0.0,23.88,29.54,1.6,13,16.5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1724,2284953,2013-04-08,32,19,2,70,22,46,0,25,37,19,0,0,0,0,0.0,23.88,29.54,1.6,13,16.5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1725,2284979,2013-04-08,32,45,92,70,22,46,0,25,37,19,0,0,0,0,0.0,23.88,29.54,1.6,13,16.5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1726,2285020,2013-04-08,32,86,1,70,22,46,0,25,37,19,0,0,0,0,0.0,23.88,29.54,1.6,13,16.5,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1727,2289050,2013-04-09,32,9,18,23,9,16,0,10,12,49,0,0,0,0,0.02,24.22,30.17,15.0,1,15.1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1728,2289086,2013-04-09,32,45,26,23,9,16,0,10,12,49,0,0,0,0,0.02,24.22,30.17,15.0,1,15.1,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1729,2293157,2013-04-10,32,9,33,24,2,13,0,9,14,52,0,0,0,0,0.0,24.16,30.21,2.2,9,5.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1730,2293193,2013-04-10,32,45,51,24,2,13,0,9,14,52,0,0,0,0,0.0,24.16,30.21,2.2,9,5.7,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1731,2296709,2013-04-11,32,9,38,53,22,38,0,26,33,27,0,0,0,0,0.0,24.03,29.84,2.2,4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1732,2296745,2013-04-11,32,45,39,53,22,38,0,26,33,27,0,0,0,0,0.0,24.03,29.84,2.2,4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1733,2296758,2013-04-11,32,58,1,53,22,38,0,26,33,27,0,0,0,0,0.0,24.03,29.84,2.2,4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1734,2296786,2013-04-11,32,86,2,53,22,38,0,26,33,27,0,0,0,0,0.0,24.03,29.84,2.2,4,8.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1735,2300039,2013-04-12,32,9,74,59,27,43,0,29,35,22,0,0,0,0,0.0,24.13,29.91,1.8,13,8.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1736,2300075,2013-04-12,32,45,45,59,27,43,0,29,35,22,0,0,0,0,0.0,24.13,29.91,1.8,13,8.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1737,2300088,2013-04-12,32,58,1,59,27,43,0,29,35,22,0,0,0,0,0.0,24.13,29.91,1.8,13,8.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1738,2303480,2013-04-13,32,9,20,67,33,50,0,24,39,15,0,0,0,0,0.05,23.84,29.54,4.8,22,10.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1739,2303490,2013-04-13,32,19,1,67,33,50,0,24,39,15,0,0,0,0,0.05,23.84,29.54,4.8,22,10.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1740,2303516,2013-04-13,32,45,49,67,33,50,0,24,39,15,0,0,0,0,0.05,23.84,29.54,4.8,22,10.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1741,2303529,2013-04-13,32,58,4,67,33,50,0,24,39,15,0,0,0,0,0.05,23.84,29.54,4.8,22,10.8,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1742,2306810,2013-04-14,32,9,29,51,33,42,0,18,33,23,0,0,0,0,0.17,23.9,29.57,6.8,31,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1743,2306820,2013-04-14,32,19,1,51,33,42,0,18,33,23,0,0,0,0,0.17,23.9,29.57,6.8,31,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1744,2306846,2013-04-14,32,45,84,51,33,42,0,18,33,23,0,0,0,0,0.17,23.9,29.57,6.8,31,11.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1745,2310029,2013-04-15,32,9,28,37,22,30,0,22,26,35,0,0,0,0,0.16,24.05,29.87,2.1,30,9.9,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1746,2310065,2013-04-15,32,45,54,37,22,30,0,22,26,35,0,0,0,0,0.16,24.05,29.87,2.1,30,9.9,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1747,2310078,2013-04-15,32,58,2,37,22,30,0,22,26,35,0,0,0,0,0.16,24.05,29.87,2.1,30,9.9,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1748,2313137,2013-04-16,32,9,29,44,22,33,0,26,29,32,0,0,0,0,0.01,24.08,29.96,5.8,17,14.3,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1749,2313147,2013-04-16,32,19,1,44,22,33,0,26,29,32,0,0,0,0,0.01,24.08,29.96,5.8,17,14.3,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1750,2313173,2013-04-16,32,45,41,44,22,33,0,26,29,32,0,0,0,0,0.01,24.08,29.96,5.8,17,14.3,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1751,2313186,2013-04-16,32,58,1,44,22,33,0,26,29,32,0,0,0,0,0.01,24.08,29.96,5.8,17,14.3,0,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1752,2316245,2013-04-17,32,9,10,30,17,24,0,23,24,41,0,0,0,0,0.11,24.16,30.05,9.6,36,11.5,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1753,2316255,2013-04-17,32,19,1,30,17,24,0,23,24,41,0,0,0,0,0.11,24.16,30.05,9.6,36,11.5,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1754,2316281,2013-04-17,32,45,35,30,17,24,0,23,24,41,0,0,0,0,0.11,24.16,30.05,9.6,36,11.5,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1755,2316294,2013-04-17,32,58,1,30,17,24,0,23,24,41,0,0,0,0,0.11,24.16,30.05,9.6,36,11.5,0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1756,2319908,2013-04-18,32,9,11,34,8,21,0,12,20,44,0,0,0,0,0.0,24.26,30.23,2.3,35,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1757,2319944,2013-04-18,32,45,38,34,8,21,0,12,20,44,0,0,0,0,0.0,24.26,30.23,2.3,35,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1758,2323793,2013-04-19,32,9,31,53,24,39,0,17,31,26,0,0,0,0,0.0,24.21,30.05,4.0,23,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1759,2323803,2013-04-19,32,19,1,53,24,39,0,17,31,26,0,0,0,0,0.0,24.21,30.05,4.0,23,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1760,2323829,2013-04-19,32,45,48,53,24,39,0,17,31,26,0,0,0,0,0.0,24.21,30.05,4.0,23,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1761,2323842,2013-04-19,32,58,2,53,24,39,0,17,31,26,0,0,0,0,0.0,24.21,30.05,4.0,23,6.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1762,2327678,2013-04-20,32,9,55,57,32,45,0,28,37,20,0,0,0,0,0.0,24.15,29.91,2.0,18,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1763,2327688,2013-04-20,32,19,2,57,32,45,0,28,37,20,0,0,0,0,0.0,24.15,29.91,2.0,18,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1764,2327714,2013-04-20,32,45,47,57,32,45,0,28,37,20,0,0,0,0,0.0,24.15,29.91,2.0,18,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1765,2327727,2013-04-20,32,58,3,57,32,45,0,28,37,20,0,0,0,0,0.0,24.15,29.91,2.0,18,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1766,2332118,2013-04-21,32,9,48,62,32,47,0,26,38,18,0,0,0,0,0.0,24.21,29.98,0.4,29,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1767,2332154,2013-04-21,32,45,90,62,32,47,0,26,38,18,0,0,0,0,0.0,24.21,29.98,0.4,29,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1768,2332167,2013-04-21,32,58,8,62,32,47,0,26,38,18,0,0,0,0,0.0,24.21,29.98,0.4,29,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1769,2337002,2013-04-22,32,9,34,53,20,37,0,26,30,28,0,0,0,0,0.13,24.29,30.09,7.0,1,10.9,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1770,2337038,2013-04-22,32,45,59,53,20,37,0,26,30,28,0,0,0,0,0.13,24.29,30.09,7.0,1,10.9,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1771,2342033,2013-04-23,32,45,40,31,18,25,0,17,21,40,0,0,0,0,0.09,24.32,30.31,1.7,9,5.2,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1772,2346992,2013-04-24,32,9,41,52,23,38,0,17,30,27,0,0,0,0,0.0,24.32,30.21,0.7,33,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1773,2347002,2013-04-24,32,19,2,52,23,38,0,17,30,27,0,0,0,0,0.0,24.32,30.21,0.7,33,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1774,2347028,2013-04-24,32,45,35,52,23,38,0,17,30,27,0,0,0,0,0.0,24.32,30.21,0.7,33,7.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1775,2351987,2013-04-25,32,9,30,64,33,49,0,21,37,16,0,0,0,0,0.0,24.21,29.98,1.4,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1776,2352023,2013-04-25,32,45,41,64,33,49,0,21,37,16,0,0,0,0,0.0,24.21,29.98,1.4,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1777,2352064,2013-04-25,32,86,1,64,33,49,0,21,37,16,0,0,0,0,0.0,24.21,29.98,1.4,10,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1778,2356760,2013-04-26,32,9,15,63,33,48,0,22,38,17,0,0,0,0,0.0,24.36,30.11,0.9,5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1779,2356796,2013-04-26,32,45,30,63,33,48,0,22,38,17,0,0,0,0,0.0,24.36,30.11,0.9,5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1780,2356809,2013-04-26,32,58,1,63,33,48,0,22,38,17,0,0,0,0,0.0,24.36,30.11,0.9,5,6.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1781,2361533,2013-04-27,32,9,37,70,44,57,0,20,41,8,0,0,0,0,0.0,24.32,30.05,4.3,24,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1782,2361569,2013-04-27,32,45,44,70,44,57,0,20,41,8,0,0,0,0,0.0,24.32,30.05,4.3,24,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1783,2361582,2013-04-27,32,58,2,70,44,57,0,20,41,8,0,0,0,0,0.0,24.32,30.05,4.3,24,7.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1784,2366306,2013-04-28,32,9,39,76,44,60,0,22,44,5,0,0,0,0,0.0,24.17,29.83,1.3,24,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1785,2366342,2013-04-28,32,45,63,76,44,60,0,22,44,5,0,0,0,0,0.0,24.17,29.83,1.3,24,7.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1786,2370413,2013-04-29,32,9,33,77,45,61,0,26,46,4,0,0,0,0,0.0,24.01,29.62,4.5,22,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1787,2370423,2013-04-29,32,19,1,77,45,61,0,26,46,4,0,0,0,0,0.0,24.01,29.62,4.5,22,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1788,2370449,2013-04-29,32,45,67,77,45,61,0,26,46,4,0,0,0,0,0.0,24.01,29.62,4.5,22,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1789,2370462,2013-04-29,32,58,4,77,45,61,0,26,46,4,0,0,0,0,0.0,24.01,29.62,4.5,22,9.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1790,2374187,2013-04-30,32,9,43,60,36,48,0,32,41,17,0,0,0,0,0.0,24.06,29.72,6.3,3,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1791,2374223,2013-04-30,32,45,42,60,36,48,0,32,41,17,0,0,0,0,0.0,24.06,29.72,6.3,3,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1792,2374236,2013-04-30,32,58,3,60,36,48,0,32,41,17,0,0,0,0,0.0,24.06,29.72,6.3,3,10.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1793,2377961,2013-05-01,32,9,15,37,23,30,0,27,28,35,0,0,0,0,0.28,24.5,30.39,9.7,1,10.6,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1794,2377971,2013-05-01,32,19,1,37,23,30,0,27,28,35,0,0,0,0,0.28,24.5,30.39,9.7,1,10.6,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1795,2377997,2013-05-01,32,45,50,37,23,30,0,27,28,35,0,0,0,0,0.28,24.5,30.39,9.7,1,10.6,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1796,2378010,2013-05-01,32,58,2,37,23,30,0,27,28,35,0,0,0,0,0.28,24.5,30.39,9.7,1,10.6,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
1797,2381735,2013-05-02,32,9,32,43,16,30,0,19,27,35,0,0,0,0,0.0,24.64,30.67,1.0,22,4.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1798,2381745,2013-05-02,32,19,2,43,16,30,0,19,27,35,0,0,0,0,0.0,24.64,30.67,1.0,22,4.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1799,2381771,2013-05-02,32,45,38,43,16,30,0,19,27,35,0,0,0,0,0.0,24.64,30.67,1.0,22,4.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1800,2381812,2013-05-02,32,86,1,43,16,30,0,19,27,35,0,0,0,0,0.0,24.64,30.67,1.0,22,4.8,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1801,2385731,2013-05-03,32,9,20,58,27,43,0,21,35,22,0,0,0,0,0.0,24.35,30.21,2.9,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1802,2385741,2013-05-03,32,19,3,58,27,43,0,21,35,22,0,0,0,0,0.0,24.35,30.21,2.9,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1803,2385767,2013-05-03,32,45,45,58,27,43,0,21,35,22,0,0,0,0,0.0,24.35,30.21,2.9,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1804,2385780,2013-05-03,32,58,1,58,27,43,0,21,35,22,0,0,0,0,0.0,24.35,30.21,2.9,6,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1805,2389727,2013-05-04,32,9,53,57,31,44,0,27,37,21,0,0,0,0,0.0,24.33,30.12,2.6,9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1806,2389737,2013-05-04,32,19,3,57,31,44,0,27,37,21,0,0,0,0,0.0,24.33,30.12,2.6,9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1807,2389763,2013-05-04,32,45,62,57,31,44,0,27,37,21,0,0,0,0,0.0,24.33,30.12,2.6,9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1808,2389776,2013-05-04,32,58,1,57,31,44,0,27,37,21,0,0,0,0,0.0,24.33,30.12,2.6,9,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1809,2393723,2013-05-05,32,9,36,57,33,45,0,25,37,20,0,0,0,0,0.0,24.32,30.12,1.0,30,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1810,2393759,2013-05-05,32,45,66,57,33,45,0,25,37,20,0,0,0,0,0.0,24.32,30.12,1.0,30,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1811,2393772,2013-05-05,32,58,6,57,33,45,0,25,37,20,0,0,0,0,0.0,24.32,30.12,1.0,30,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1812,2393800,2013-05-05,32,86,1,57,33,45,0,25,37,20,0,0,0,0,0.0,24.32,30.12,1.0,30,6.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1813,2397719,2013-05-06,32,9,28,61,39,50,0,32,42,15,0,0,0,0,0.0,24.2,29.95,3.4,23,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1814,2397729,2013-05-06,32,19,1,61,39,50,0,32,42,15,0,0,0,0,0.0,24.2,29.95,3.4,23,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1815,2397755,2013-05-06,32,45,75,61,39,50,0,32,42,15,0,0,0,0,0.0,24.2,29.95,3.4,23,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1816,2397768,2013-05-06,32,58,2,61,39,50,0,32,42,15,0,0,0,0,0.0,24.2,29.95,3.4,23,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1817,2397796,2013-05-06,32,86,1,61,39,50,0,32,42,15,0,0,0,0,0.0,24.2,29.95,3.4,23,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1818,2401604,2013-05-07,32,9,12,68,42,55,0,36,45,10,0,0,0,0,0.03,24.18,29.87,2.4,31,6.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1819,2401614,2013-05-07,32,19,1,68,42,55,0,36,45,10,0,0,0,0,0.03,24.18,29.87,2.4,31,6.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1820,2401640,2013-05-07,32,45,22,68,42,55,0,36,45,10,0,0,0,0,0.03,24.18,29.87,2.4,31,6.6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
